SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value
W182CPGGZZS,2-conductor-18-gauge-gold-and-green-zig-zag-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE GOLD & GREEN ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,80.00,17.46,87.30
W182CPGNXXF,2-conductor-18-gauge-green-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE GREEN COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,555,0.90,0.16,88.80
W182CPGNXXS,2-conductor-18-gauge-green-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE GREEN COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,3,80.00,17.46,52.38
W182CPGYXXF,2-conductor-18-gauge-gray-cotton-pulley-cord-ul-listed,2-CONDUCTOR 18-GAUGE GRAY COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,590,0.90,0.16,94.40
W182CPGYXXS,2-conductor-18-gauge-gray-cotton-pulley-cord-ul-listed,2-CONDUCTOR 18-GAUGE GRAY COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,6,80.00,17.46,104.76
W182CPLGXXF,2-conductor-18-gauge-lime-green-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,490,0.90,0.16,78.40
W182CPLGXXMNS,2-conductor-18-gauge-lime-green-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,20,40.00,17.46,349.20
W182CPLGXXS,2-conductor-18-gauge-lime-green-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,80.00,17.46,87.30
W182CPPRLHF,2-conductor-18-gauge-red-and-putty-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,376,0.90,0.16,60.16
W182CPPRLHMNS,2-conductor-18-gauge-red-and-putty-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,12,40.00,17.46,209.52
W182CPPRLHS,2-conductor-18-gauge-red-and-putty-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,4,80.00,17.46,69.84
W182CPPRSHF,2-conductor-18-gauge-red-and-putty-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,376,0.90,0.16,60.16
W182CPPRSHMNS,2-conductor-18-gauge-red-and-putty-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,3,40.00,17.46,52.38
W182CPPRSHS,2-conductor-18-gauge-red-and-putty-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & PUTTY SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,4,80.00,17.46,69.84
W182CPPTXXF,2-conductor-18-gauge-putty-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE PUTTY COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,2475,0.90,0.16,396.00
W182CPPTXXS,2-conductor-18-gauge-putty-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE PUTTY COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,23,80.00,17.46,401.58
W182CPRBXXF,2-conductor-18-gauge-raspberry-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,580,0.90,0.16,92.80
W182CPRBXXMNS,2-conductor-18-gauge-raspberry-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,17,40.00,17.46,296.82
W182CPRBXXS,2-conductor-18-gauge-raspberry-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,6,80.00,17.46,104.76
W182CPRDXXF,2-conductor-18-gauge-red-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,1100,0.90,0.16,176.00
W182CPRDXXS,2-conductor-18-gauge-red-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,8,80.00,17.46,139.68
W182CPRWZZF,2-conductor-18-gauge-red-and-white-zig-zag-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,400,0.90,0.16,64.00
W182CPRWZZMNS,2-conductor-18-gauge-red-and-white-zig-zag-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,35,40.00,17.46,611.10
W182CPRWZZS,2-conductor-18-gauge-red-and-white-zig-zag-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,4,80.00,17.46,69.84
W182CPSBXXF,2-conductor-18-gauge-slate-blue-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,390,0.90,0.16,62.40
W182CPSBXXMNS,2-conductor-18-gauge-slate-blue-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,18,40.00,17.46,314.28
W182CPSBXXS,2-conductor-18-gauge-slate-blue-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,3,80.00,17.46,52.38
W182CPSWLHF,2-conductor-18-gauge-slate-blue-and-white-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,400,0.90,0.16,64.00
W182CPSWLHMNS,2-conductor-18-gauge-slate-blue-and-white-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,38,40.00,17.46,663.48
W182CPSWLHS,2-conductor-18-gauge-slate-blue-and-white-large-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE LARGE HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,4,80.00,17.46,69.84
W182CPSWSHF,2-conductor-18-gauge-slate-blue-and-white-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,684,0.90,0.16,109.44
W182CPSWSHMNS,2-conductor-18-gauge-slate-blue-and-white-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,18,40.00,17.46,314.28
W182CPSWSHS,2-conductor-18-gauge-slate-blue-and-white-small-hounds-tooth-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE SLATE BLUE & WHITE SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,7,80.00,17.46,122.22
W182CPTQXXF,2-conductor-18-gauge-turquoise-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,800,0.90,0.16,128.00
W182CPTQXXMNS,2-conductor-18-gauge-turquoise-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,6,40.00,17.46,104.76
W182CPTQXXS,2-conductor-18-gauge-turquoise-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,8,80.00,17.46,139.68
W182CPWHXXF,2-conductor-18-gauge-white-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE WHITE COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,1120,0.90,0.16,179.20
W182CPWHXXS,2-conductor-18-gauge-white-cotton-pulley-cord,2-CONDUCTOR 18-GAUGE WHITE COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,12,80.00,17.46,209.52
W182CTBGZZF,2-conductor-18-gauge-black-and-gray-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & GRAY ZIG-ZAG COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,9,1.50,0.15,1.35
W182CTBGZZL,2-conductor-18-gauge-black-and-gray-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & GRAY ZIG-ZAG COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBGZZS,2-conductor-18-gauge-black-and-gray-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & GRAY ZIG-ZAG COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTBKXXF,2-conductor-18-gauge-black-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTBKXXL,2-conductor-18-gauge-black-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.75,
W182CTBKXXS,2-conductor-18-gauge-black-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.77,
W182CTBNXXF,2-conductor-18-gauge-light-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,9,1.50,0.15,1.35
W182CTBNXXL,2-conductor-18-gauge-light-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBNXXS,2-conductor-18-gauge-light-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTBOXXF,2-conductor-18-gauge-burnt-orange-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BURNT ORANGE COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,4965,1.50,0.15,744.75
W182CTBOXXL,2-conductor-18-gauge-burnt-orange-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BURNT ORANGE COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,10,1.00,8.80,88.00
W182CTBOXXS,2-conductor-18-gauge-burnt-orange-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BURNT ORANGE COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,9,175.00,39.99,359.91
W182CTBPZZF,2-conductor-18-gauge-black-and-putty-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & PUTTY ZIG-ZAG COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTBPZZL,2-conductor-18-gauge-black-and-putty-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & PUTTY ZIG-ZAG COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBPZZS,2-conductor-18-gauge-black-and-putty-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & PUTTY ZIG-ZAG COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTBR2TF,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-red-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE RED TRACER,By the foot,active,TRUE,Wire,8,1.50,0.15,1.20
W182CTBR2TL,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-red-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE RED TRACER,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBR2TS,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-red-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE RED TRACER,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTBW2TF,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-white-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE WHITE TRACER,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTBW2TL,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-white-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE WHITE TRACER,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBW2TS,2-conductor-18-gauge-black-cotton-twisted-wire-with-double-white-tracer,2-CONDUCTOR 18-GAUGE BLACK COTTON TWISTED WIRE WITH DOUBLE WHITE TRACER,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTBWXXF,2-conductor-18-gauge-black-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,1640,1.50,0.15,246.00
W182CTBWXXL,2-conductor-18-gauge-black-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,10,45.00,8.80,88.00
W182CTBWXXS,2-conductor-18-gauge-black-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,6,175.00,39.99,239.94
W182CTBWZZF,2-conductor-18-gauge-black-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,40,1.50,0.15,6.00
W182CTBWZZL,2-conductor-18-gauge-black-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTBWZZS,2-conductor-18-gauge-black-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTDBXXF,2-conductor-18-gauge-dark-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DARK BROWN COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTDBXXL,2-conductor-18-gauge-dark-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DARK BROWN COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTDBXXS,2-conductor-18-gauge-dark-brown-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DARK BROWN COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTGDGYF,2-conductor-18-gauge-gold-cotton-twisted-wire-with-gray-tracer,2-CONDUCTOR 18-GAUGE GOLD COTTON TWISTED WIRE WITH GRAY TRACER,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTGDGYL,2-conductor-18-gauge-gold-cotton-twisted-wire-with-gray-tracer,2-CONDUCTOR 18-GAUGE GOLD COTTON TWISTED WIRE WITH GRAY TRACER,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTGDGYS,2-conductor-18-gauge-gold-cotton-twisted-wire-with-gray-tracer,2-CONDUCTOR 18-GAUGE GOLD COTTON TWISTED WIRE WITH GRAY TRACER,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTGGZZF,2-conductor-18-gauge-death-valley-green-and-gold-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DEATH VALLEY GREEN & GOLD ZIG-ZAG COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTGGZZL,2-conductor-18-gauge-death-valley-green-and-gold-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DEATH VALLEY GREEN & GOLD ZIG-ZAG COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTGGZZS,2-conductor-18-gauge-death-valley-green-and-gold-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE DEATH VALLEY GREEN & GOLD ZIG-ZAG COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTGNXXF,2-conductor-18-gauge-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GREEN COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTGNXXL,2-conductor-18-gauge-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GREEN COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTGNXXS,2-conductor-18-gauge-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GREEN COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTGYXXF,2-conductor-18-gauge-gray-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GRAY COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,70,1.50,0.15,10.50
W182CTGYXXL,2-conductor-18-gauge-gray-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GRAY COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTGYXXS,2-conductor-18-gauge-gray-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE GRAY COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTLGXXF,2-conductor-18-gauge-lime-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,4965,1.50,0.15,744.75
W182CTLGXXL,2-conductor-18-gauge-lime-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,10,45.00,8.80,88.00
W182CTLGXXS,2-conductor-18-gauge-lime-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE LIME GREEN COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,15,175.00,39.99,599.85
W182CTPTGDF,2-conductor-18-gauge-putty-cotton-twisted-wire-with-gold-tracer,2-CONDUCTOR 18-GAUGE PUTTY COTTON TWISTED WIRE WITH GOLD TRACER,By the foot,active,TRUE,Wire,29,1.50,0.15,4.35
W182CTPTGDL,2-conductor-18-gauge-putty-cotton-twisted-wire-with-gold-tracer,2-CONDUCTOR 18-GAUGE PUTTY COTTON TWISTED WIRE WITH GOLD TRACER,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTPTGDS,2-conductor-18-gauge-putty-cotton-twisted-wire-with-gold-tracer,2-CONDUCTOR 18-GAUGE PUTTY COTTON TWISTED WIRE WITH GOLD TRACER,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTRBXXF,2-conductor-18-gauge-raspberry-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,4990,1.50,0.15,748.50
W182CTRBXXL,2-conductor-18-gauge-raspberry-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,10,45.00,8.80,88.00
W182CTRBXXS,2-conductor-18-gauge-raspberry-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RASPBERRY COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,12,175.00,39.99,479.88
W182CTRDXXF,2-conductor-18-gauge-red-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,2000,1.50,0.15,300.00
W182CTRDXXL,2-conductor-18-gauge-red-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,8,45.00,8.80,70.40
W182CTRDXXS,2-conductor-18-gauge-red-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,1,175.00,39.99,39.99
W182CTRGXXF,2-conductor-18-gauge-red-and-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & GREEN COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,29,1.50,0.15,4.35
W182CTRGXXL,2-conductor-18-gauge-red-and-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & GREEN COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTRGXXS,2-conductor-18-gauge-red-and-green-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & GREEN COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTRWZZF,2-conductor-18-gauge-red-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,4974,1.50,0.15,746.10
W182CTRWZZL,2-conductor-18-gauge-red-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,9,45.00,8.80,79.20
W182CTRWZZS,2-conductor-18-gauge-red-and-white-zig-zag-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE RED & WHITE ZIG-ZAG COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,14,175.00,39.99,559.86
W182CTSBXXF,2-conductor-18-gauge-slate-blue-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,41,1.50,0.15,6.15
W182CTSBXXL,2-conductor-18-gauge-slate-blue-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTSBXXS,2-conductor-18-gauge-slate-blue-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE SLATE BLUE COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTTQXXF,2-conductor-18-gauge-turquoise-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.15,
W182CTTQXXL,2-conductor-18-gauge-turquoise-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTTQXXS,2-conductor-18-gauge-turquoise-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE TURQUOISE COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182CTWHXXF,2-conductor-18-gauge-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE COTTON TWISTED WIRE,By the foot,active,TRUE,Wire,4,1.50,0.15,0.60
W182CTWHXXL,2-conductor-18-gauge-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE COTTON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,45.00,8.80,
W182CTWHXXS,2-conductor-18-gauge-white-cotton-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE COTTON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,39.99,
W182RFBKXXF,2-conductor-18-gauge-black-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE BLACK RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,4,1.00,0.21,0.84
W182RFBKXXS,2-conductor-18-gauge-black-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE BLACK RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFBNXXF,2-conductor-18-gauge-brown-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE BROWN RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,107,1.00,0.21,22.47
W182RFBNXXS,2-conductor-18-gauge-brown-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE BROWN RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFGDXXF,2-conductor-18-gauge-gold-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE GOLD RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,0,1.00,0.21,
W182RFGDXXS,2-conductor-18-gauge-gold-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE GOLD RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFMBXXF,2-conductor-18-gauge-mahogany-brown-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE MAHOGANY BROWN RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,0,1.00,0.21,
W182RFMBXXS,2-conductor-18-gauge-mahogany-brown-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE MAHOGANY BROWN RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFPWXXF,2-conductor-18-gauge-pewter-rayon-parallel-cord-ul-listed,2-CONDUCTOR 18-GAUGE PEWTER RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,13,1.00,0.21,2.73
